xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:field=prec_X_CCA_loadings, cpt:Mode=1, cpt:nrow=33, cpt:ncol=30, cpt:row=Y, cpt:col=X
	68.	69.	70.	71.	72.	73.	74.	75.	76.	77.	78.	79.	80.	81.	82.	83.	84.	85.	86.	87.	88.	89.	90.	91.	92.	93.	94.	95.	96.	97.
16.	-.113795	-.034201	.023216	-.043814	-.196533	-.397645	-.502534	-.601041	-.631909	-.290928	.075773	.637825	1.727067	2.414459	2.584536	2.347568	2.038981	1.841735	1.623874	1.222786	.396516	-.676498	-1.561375	-.622902	.864010	1.852184	1.296035	.554410	.482030	1.808535
15.	-.385728	-.221114	-.096402	-.259754	-.608948	-1.026821	-1.219494	-1.385716	-1.362066	-.921102	-.415987	.350520	1.817670	2.687161	2.899120	2.612900	2.192746	1.926018	1.650001	1.150894	.459608	-.463979	-1.240948	-.233795	1.249138	2.091139	1.445710	.644555	.625865	2.193944
14.	-.706647	-.527993	-.357096	-.655516	-1.200145	-1.744524	-1.795172	-1.647774	-1.132197	-.611709	-.090833	.625806	1.933601	2.755129	3.043999	2.908655	2.585486	2.358770	2.157102	1.820426	1.655815	1.298528	.579187	1.748436	2.752473	3.051796	2.057804	.934629	.955178	2.900088
13.	-1.008091	-.916420	-.782771	-1.265986	-1.943593	-2.471080	-2.358761	-1.813284	-.691448	-.215091	.249675	.864227	1.986423	2.755456	3.126006	3.148232	2.891786	2.703873	2.548844	2.279367	2.547164	2.963792	3.033180	3.505990	3.620055	3.523896	2.433602	1.076967	1.102994	3.129959
12.	-1.285130	-1.306716	-1.289850	-1.775444	-2.352396	-2.757332	-2.865755	-2.745915	-2.188152	-1.282591	-.290727	.659917	1.676575	2.458920	2.832407	2.779638	2.491761	2.314100	2.160677	1.875902	2.149951	2.626093	2.891682	3.080193	3.009921	2.930573	2.332238	1.227671	1.392855	3.445449
11.	-1.611861	-1.722596	-1.809206	-2.110306	-2.428052	-2.642254	-3.268216	-3.751165	-3.889712	-2.958076	-1.439633	.116360	1.000541	1.703861	1.972386	1.791415	1.523651	1.272362	.946802	.486357	.404104	.403177	.352385	.557294	.742022	1.017688	1.616724	1.455680	1.951386	3.714853
10.	-1.893954	-2.098871	-2.246710	-2.363902	-2.380510	-2.283588	-3.451598	-4.110661	-4.304909	-3.668418	-2.248382	-.375052	.367001	.930961	1.102295	.892127	.654362	.292309	-.277560	-.979549	-1.273770	-1.422448	-1.468991	-1.517652	-1.469636	-1.121568	.397910	1.552271	2.399753	3.438458
9.	-1.345001	-1.773139	-2.200929	-2.309381	-2.191775	-1.985785	-3.473368	-4.363825	-4.666368	-4.087769	-3.045676	-1.916974	-1.476881	-1.084620	-.851261	-.747004	-.616649	-.858649	-1.409285	-1.965918	-2.141150	-2.174371	-2.107692	-2.319159	-2.464875	-2.325511	-.892326	.890241	1.956472	2.367810
8.	-.312224	-1.010947	-1.786906	-1.945245	-1.747276	-1.485961	-3.178545	-4.436973	-4.930706	-4.374883	-3.612789	-3.047176	-2.944548	-2.826005	-2.705553	-2.537670	-2.256783	-2.311188	-2.597993	-2.762169	-2.675370	-2.481573	-2.216391	-2.610977	-2.976088	-3.061159	-1.846255	-.217176	.770109	1.009146
7.	.761695	-.121797	-1.142614	-1.333053	-1.059581	-.726774	-2.251737	-3.630105	-4.239264	-4.378647	-3.939829	-3.648170	-3.730127	-3.765360	-3.783009	-3.771601	-3.596212	-3.473636	-3.420701	-3.192386	-2.847485	-2.424869	-1.966347	-2.558182	-3.162913	-3.440125	-2.299976	-.884383	-.110903	.009263
6.	.428073	-.202899	-.893669	-1.039078	-.895613	-.718523	-1.493172	-2.230854	-2.623446	-3.318346	-3.410082	-3.350706	-3.582527	-3.724054	-3.655391	-3.226701	-2.529195	-2.080589	-1.821955	-1.525324	-1.320021	-1.122521	-.926175	-1.421416	-1.946950	-2.308656	-1.864877	-1.347961	-.968909	-.730868
5.	-.108094	-.314795	-.516447	-.607362	-.635085	-.638666	-.418508	-.135288	.066761	-.049008	-.163295	-.328585	-.653194	-.931522	-.944794	-.666036	-.398641	-.215148	-.085698	.025892	.003461	-.043774	-.085537	-.522382	-.984121	-1.394415	-1.497804	-1.488215	-1.354572	-1.087143
