xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:field=prate_Pearson's correlation, cpt:Mode=1, cpt:nrow=33, cpt:ncol=30, cpt:row=Y, cpt:col=X
14.	.443599	.469420	.512234	.515284	.373245	.154683	.011538	-.025502	-.117609	-.038125	.180876	.317439	.289534	.221275	.192029	.119843	.037174	-.004645	-.043428	-.087638	-.140870	-.204676	-.328733	-.344835	-.164088	.059333	.170462	.111684	.028942	-.023252
13.	.464076	.483744	.510382	.507960	.386017	.186361	.038926	-.019933	-.139795	-.090154	.117473	.298195	.306587	.283613	.286326	.243714	.191553	.196543	.184885	.148719	.083779	.011832	-.096723	-.223778	-.288743	-.258865	-.131435	-.190303	-.231729	-.270092
12.	.472637	.482338	.493679	.485347	.406748	.271475	.141516	.033614	-.141837	-.140112	-.006659	.185727	.325992	.398874	.416604	.390349	.364309	.384313	.377215	.341143	.269099	.190224	.103799	-.000852	-.038030	-.071173	-.173172	-.368844	-.431530	-.402260
11.	.464694	.466448	.464502	.448050	.399036	.315999	.214874	.066056	-.134736	-.156540	-.097108	.046036	.302474	.438044	.470180	.466144	.461707	.473928	.458122	.430634	.368994	.295866	.222620	.134760	.125421	.122114	.061573	-.079018	-.256349	-.342899
10.	.453976	.452799	.427813	.395757	.356561	.292887	.202359	.055814	-.104989	-.098620	-.017359	.092739	.245650	.338171	.420783	.470729	.493308	.507292	.496924	.463353	.404158	.346488	.299345	.231412	.216727	.199369	.145915	.092101	.014516	-.107820
9.	.408185	.407265	.368067	.321724	.294954	.253554	.172866	.000516	-.172177	-.157727	-.057931	.047920	.118491	.163078	.317532	.443540	.493079	.516203	.511039	.470927	.404220	.353997	.336895	.286274	.270242	.247732	.205702	.215802	.217118	.089873
8.	.365903	.371500	.336568	.292527	.267403	.232591	.162838	.003169	-.167142	-.149436	-.049039	.036099	.049473	.041656	.214365	.383370	.454570	.495015	.504958	.482846	.437621	.400483	.383289	.337409	.309230	.265325	.218945	.270662	.297049	.177584
7.	.302296	.317549	.297162	.262900	.239164	.210518	.160126	.052596	-.075031	-.063284	-.007073	.017978	-.011109	-.067972	.099610	.298648	.390477	.442908	.461881	.469694	.459851	.440501	.411112	.361308	.316373	.247609	.198281	.290707	.247315	.164106
6.	.215692	.237140	.237916	.219316	.204739	.188103	.162241	.118768	.060470	.045959	.033061	.004544	-.044475	-.127812	.022383	.223716	.323565	.370526	.387757	.418191	.433170	.427587	.397994	.348358	.295170	.214592	.171254	.284625	.080540	.051690
5.	.145820	.168756	.199866	.213748	.206958	.190652	.173151	.161709	.135644	.121273	.095928	.056036	.009645	-.064771	.053683	.204453	.280927	.287849	.286480	.325372	.354815	.368256	.377091	.360989	.304184	.213353	.182808	.309272	.061883	.048221
